goal_id;world_cup_year;match_id;team_id;team_name;team_code;scored_by_player;shirt_number;minute;additional_minute;match_period;own_goal;penalty
G-1511;1994;M-1994-27;T-70;Spain;ESP;P-03530;15;66;0;2H;0;0
G-1512;1994;M-1994-27;T-70;Spain;ESP;P-03530;15;70;0;2H;0;0
G-1513;1994;M-1994-28;T-29;Germany;DEU;P-00876;18;12;0;1H;0;0
G-1514;1994;M-1994-28;T-29;Germany;DEU;P-00876;18;37;0;1H;0;0
G-1515;1994;M-1994-28;T-29;Germany;DEU;P-01456;9;20;0;1H;0;0
G-1516;1994;M-1994-28;T-68;South Korea;KOR;P-03321;18;52;0;2H;0;0
G-1517;1994;M-1994-28;T-68;South Korea;KOR;P-04298;20;63;0;2H;0;0
G-1518;1994;M-1994-29;T-39;Italy;ITA;P-03745;19;48;0;2H;0;0
G-1519;1994;M-1994-29;T-44;Mexico;MEX;P-05495;6;57;0;2H;0;0
G-1520;1994;M-1994-31;T-59;Russia;RUS;P-07023;9;15;0;1H;0;0
G-1521;1994;M-1994-31;T-59;Russia;RUS;P-07023;9;41;0;1H;0;0
G-1522;1994;M-1994-31;T-59;Russia;RUS;P-07023;9;44;0;1H;0;1
G-1523;1994;M-1994-31;T-59;Russia;RUS;P-07023;9;72;0;2H;0;0
G-1524;1994;M-1994-31;T-59;Russia;RUS;P-07023;9;75;0;2H;0;0
G-1525;1994;M-1994-31;T-59;Russia;RUS;P-06598;15;81;0;2H;0;0
G-1526;1994;M-1994-31;T-11;Cameroon;CMR;P-00994;9;46;0;2H;0;0
G-1527;1994;M-1994-32;T-09;Brazil;BRA;P-07489;11;47;0;2H;0;0
G-1528;1994;M-1994-32;T-71;Sweden;SWE;P-08602;19;23;0;1H;0;0
G-1529;1994;M-1994-33;T-60;Saudi Arabia;SAU;P-03228;10;5;0;1H;0;0
G-1530;1994;M-1994-34;T-45;Morocco;MAR;P-04206;16;47;0;2H;0;0
G-1531;1994;M-1994-34;T-46;Netherlands;NLD;P-03525;10;43;0;1H;0;0
G-1532;1994;M-1994-34;T-46;Netherlands;NLD;P-05292;11;77;0;2H;0;0
G-1533;1994;M-1994-35;T-10;Bulgaria;BGR;P-06855;8;61;0;2H;0;0
G-1534;1994;M-1994-35;T-10;Bulgaria;BGR;P-06558;10;90;3;2H, AM;0;0
G-1535;1994;M-1994-36;T-48;Nigeria;NGA;P-09840;7;45;2;1H, AM;0;0
G-1536;1994;M-1994-36;T-48;Nigeria;NGA;P-09026;14;90;5;2H, AM;0;0
G-1537;1994;M-1994-37;T-29;Germany;DEU;P-07240;13;6;0;1H;0;0
G-1538;1994;M-1994-37;T-29;Germany;DEU;P-07240;13;38;0;1H;0;0
G-1539;1994;M-1994-37;T-29;Germany;DEU;P-00876;18;11;0;1H;0;0
G-1540;1994;M-1994-37;T-06;Belgium;BEL;P-04248;13;8;0;1H;0;0
G-1541;1994;M-1994-37;T-06;Belgium;BEL;P-01953;4;90;0;2H;0;0
G-1542;1994;M-1994-38;T-70;Spain;ESP;P-01968;6;15;0;1H;0;0
G-1543;1994;M-1994-38;T-70;Spain;ESP;P-00381;21;74;0;2H;0;0
G-1544;1994;M-1994-38;T-70;Spain;ESP;P-09287;11;86;0;2H;0;1
G-1545;1994;M-1994-39;T-60;Saudi Arabia;SAU;P-03557;7;85;0;2H;0;0
G-1546;1994;M-1994-39;T-71;Sweden;SWE;P-08681;10;6;0;1H;0;0
G-1547;1994;M-1994-39;T-71;Sweden;SWE;P-08602;19;51;0;2H;0;0
G-1548;1994;M-1994-39;T-71;Sweden;SWE;P-08602;19;88;0;2H;0;0
G-1549;1994;M-1994-40;T-58;Romania;ROU;P-01078;11;11;0;1H;0;0
G-1550;1994;M-1994-40;T-58;Romania;ROU;P-01078;11;18;0;1H;0;0
G-1551;1994;M-1994-40;T-58;Romania;ROU;P-09707;10;58;0;2H;0;0
G-1552;1994;M-1994-40;T-03;Argentina;ARG;P-05392;9;16;0;1H;0;1
G-1553;1994;M-1994-40;T-03;Argentina;ARG;P-07491;19;75;0;2H;0;0
G-1554;1994;M-1994-41;T-46;Netherlands;NLD;P-03525;10;11;0;1H;0;0
G-1555;1994;M-1994-41;T-46;Netherlands;NLD;P-01867;8;41;0;1H;0;0
G-1556;1994;M-1994-42;T-09;Brazil;BRA;P-05954;7;72;0;2H;0;0
G-1557;1994;M-1994-43;T-48;Nigeria;NGA;P-06735;11;25;0;1H;0;0
G-1558;1994;M-1994-43;T-39;Italy;ITA;P-09078;10;88;0;2H;0;0
G-1559;1994;M-1994-43;T-39;Italy;ITA;P-09078;10;102;0;ET, 1H;0;1
G-1560;1994;M-1994-44;T-44;Mexico;MEX;P-07220;8;18;0;1H;0;1
G-1561;1994;M-1994-44;T-10;Bulgaria;BGR;P-06855;8;6;0;1H;0;0
G-1562;1994;M-1994-45;T-39;Italy;ITA;P-00737;13;25;0;1H;0;0
G-1563;1994;M-1994-45;T-39;Italy;ITA;P-09078;10;88;0;2H;0;0
G-1564;1994;M-1994-45;T-70;Spain;ESP;P-03530;15;58;0;2H;0;0
G-1565;1994;M-1994-46;T-46;Netherlands;NLD;P-03525;10;64;0;2H;0;0
G-1566;1994;M-1994-46;T-46;Netherlands;NLD;P-03306;20;76;0;2H;0;0
G-1567;1994;M-1994-46;T-09;Brazil;BRA;P-07489;11;53;0;2H;0;0
G-1568;1994;M-1994-46;T-09;Brazil;BRA;P-05954;7;63;0;2H;0;0
G-1569;1994;M-1994-46;T-09;Brazil;BRA;P-02338;6;81;0;2H;0;0
G-1570;1994;M-1994-47;T-10;Bulgaria;BGR;P-06855;8;75;0;2H;0;0
G-1571;1994;M-1994-47;T-10;Bulgaria;BGR;P-02865;9;78;0;2H;0;0
G-1572;1994;M-1994-47;T-29;Germany;DEU;P-01993;10;47;0;2H;0;1
G-1573;1994;M-1994-48;T-58;Romania;ROU;P-08747;9;88;0;2H;0;0
G-1574;1994;M-1994-48;T-58;Romania;ROU;P-08747;9;101;0;ET, 1H;0;0
G-1575;1994;M-1994-48;T-71;Sweden;SWE;P-08571;11;78;0;2H;0;0
G-1576;1994;M-1994-48;T-71;Sweden;SWE;P-08602;19;115;0;ET, 2H;0;0
G-1577;1994;M-1994-49;T-10;Bulgaria;BGR;P-06855;8;44;0;1H;0;1
G-1578;1994;M-1994-49;T-39;Italy;ITA;P-09078;10;21;0;1H;0;0
G-1579;1994;M-1994-49;T-39;Italy;ITA;P-09078;10;25;0;1H;0;0
G-1580;1994;M-1994-50;T-09;Brazil;BRA;P-07489;11;80;0;2H;0;0
G-1581;1994;M-1994-51;T-71;Sweden;SWE;P-08571;11;8;0;1H;0;0
G-1582;1994;M-1994-51;T-71;Sweden;SWE;P-02031;18;30;0;1H;0;0
G-1583;1994;M-1994-51;T-71;Sweden;SWE;P-09697;7;37;0;1H;0;0
G-1584;1994;M-1994-51;T-71;Sweden;SWE;P-08602;19;39;0;1H;0;0
G-1585;1998;M-1998-01;T-09;Brazil;BRA;P-05926;5;5;0;1H;0;0
G-1586;1998;M-1998-01;T-61;Scotland;SCO;P-05404;11;38;0;1H;0;1
G-1587;1998;M-1998-01;T-09;Brazil;BRA;P-04230;3;74;0;2H;1;0
G-1588;1998;M-1998-02;T-45;Morocco;MAR;P-02981;7;37;0;1H;0;0
G-1589;1998;M-1998-02;T-45;Morocco;MAR;P-02819;9;60;0;2H;0;0
G-1590;1998;M-1998-02;T-51;Norway;NOR;P-00814;15;61;0;2H;0;0
G-1591;1998;M-1998-02;T-51;Norway;NOR;P-04646;18;45;1;1H, AM;1;0
G-1592;1998;M-1998-03;T-39;Italy;ITA;P-04765;21;10;0;1H;0;0
G-1593;1998;M-1998-03;T-39;Italy;ITA;P-09078;18;84;0;2H;0;1
G-1594;1998;M-1998-03;T-13;Chile;CHL;P-01929;11;45;3;1H, AM;0;0
G-1595;1998;M-1998-03;T-13;Chile;CHL;P-01929;11;50;0;2H;0;0
G-1596;1998;M-1998-04;T-11;Cameroon;CMR;P-01588;6;77;0;2H;0;0
G-1597;1998;M-1998-04;T-05;Austria;AUT;P-01823;19;90;1;2H, AM;0;0
G-1598;1998;M-1998-06;T-21;Denmark;DNK;P-00895;3;69;0;2H;0;0
G-1599;1998;M-1998-07;T-28;France;FRA;P-02083;21;35;0;1H;0;0
G-1600;1998;M-1998-07;T-28;France;FRA;P-06999;12;90;2;2H, AM;0;0
G-1601;1998;M-1998-07;T-28;France;FRA;P-01429;21;77;0;2H;1;0
G-1602;1998;M-1998-08;T-70;Spain;ESP;P-01968;6;21;0;1H;0;0
G-1603;1998;M-1998-08;T-70;Spain;ESP;P-03846;10;47;0;2H;0;0
G-1604;1998;M-1998-08;T-48;Nigeria;NGA;P-07662;8;24;0;1H;0;0
G-1605;1998;M-1998-08;T-48;Nigeria;NGA;P-05660;15;78;0;2H;0;0
G-1606;1998;M-1998-08;T-48;Nigeria;NGA;P-07337;1;73;0;2H;1;0
G-1607;1998;M-1998-09;T-68;South Korea;KOR;P-00989;17;27;0;1H;0;0
G-1608;1998;M-1998-09;T-44;Mexico;MEX;P-09435;9;50;0;2H;0;0
G-1609;1998;M-1998-09;T-44;Mexico;MEX;P-07147;15;75;0;2H;0;0
G-1610;1998;M-1998-09;T-44;Mexico;MEX;P-07147;15;84;0;2H;0;0
G-1611;1998;M-1998-11;T-03;Argentina;ARG;P-05392;9;28;0;1H;0;0
G-1612;1998;M-1998-12;T-83;Yugoslavia;YUG;P-00070;11;73;0;2H;0;0
G-1613;1998;M-1998-13;T-41;Jamaica;JAM;P-07335;16;45;0;1H;0;0
G-1614;1998;M-1998-13;T-17;Croatia;HRV;P-04365;13;27;0;1H;0;0
G-1615;1998;M-1998-13;T-17;Croatia;HRV;P-07639;8;53;0;2H;0;0
G-1616;1998;M-1998-13;T-17;Croatia;HRV;P-04705;9;69;0;2H;0;0
G-1617;1998;M-1998-14;T-27;England;ENG;P-03894;9;42;0;1H;0;0
G-1618;1998;M-1998-14;T-27;England;ENG;P-01721;16;89;0;2H;0;0
G-1619;1998;M-1998-15;T-58;Romania;ROU;P-06071;11;45;1;1H, AM;0;0
G-1620;1998;M-1998-16;T-29;Germany;DEU;P-01057;7;9;0;1H;0;0
G-1621;1998;M-1998-16;T-29;Germany;DEU;P-00876;18;65;0;2H;0;0
G-1622;1998;M-1998-17;T-61;Scotland;SCO;P-05042;8;66;0;2H;0;0
G-1623;1998;M-1998-17;T-51;Norway;NOR;P-09842;17;46;0;2H;0;0
G-1624;1998;M-1998-18;T-09;Brazil;BRA;P-04601;9;9;0;1H;0;0
G-1625;1998;M-1998-18;T-09;Brazil;BRA;P-00008;10;45;2;1H, AM;0;0
G-1626;1998;M-1998-18;T-09;Brazil;BRA;P-05954;20;50;0;2H;0;0
G-1627;1998;M-1998-19;T-13;Chile;CHL;P-01929;11;70;0;2H;0;0
G-1628;1998;M-1998-19;T-05;Austria;AUT;P-07923;9;90;2;2H, AM;0;0
G-1629;1998;M-1998-20;T-39;Italy;ITA;P-07465;14;7;0;1H;0;0
G-1630;1998;M-1998-20;T-39;Italy;ITA;P-04765;21;75;0;2H;0;0
G-1631;1998;M-1998-20;T-39;Italy;ITA;P-04765;21;89;0;2H;0;0
G-1632;1998;M-1998-21;T-67;South Africa;ZAF;P-03822;17;51;0;2H;0;0
G-1633;1998;M-1998-21;T-21;Denmark;DNK;P-00539;7;12;0;1H;0;0
G-1634;1998;M-1998-22;T-28;France;FRA;P-06999;12;37;0;1H;0;0
G-1635;1998;M-1998-22;T-28;France;FRA;P-06999;12;78;0;2H;0;0
G-1636;1998;M-1998-22;T-28;France;FRA;P-08637;20;68;0;2H;0;0
G-1637;1998;M-1998-22;T-28;France;FRA;P-04585;3;85;0;2H;0;0
G-1638;1998;M-1998-23;T-48;Nigeria;NGA;P-00644;20;28;0;1H;0;0
G-1639;1998;M-1998-25;T-17;Croatia;HRV;P-04705;9;77;0;2H;0;0
G-1640;1998;M-1998-26;T-06;Belgium;BEL;P-09603;7;42;0;1H;0;0
G-1641;1998;M-1998-26;T-06;Belgium;BEL;P-09603;7;47;0;2H;0;0
G-1642;1998;M-1998-26;T-44;Mexico;MEX;P-07220;8;55;0;2H;0;1
G-1643;1998;M-1998-26;T-44;Mexico;MEX;P-00729;11;62;0;2H;0;0
G-1644;1998;M-1998-27;T-46;Netherlands;NLD;P-03185;11;37;0;1H;0;0
G-1645;1998;M-1998-27;T-46;Netherlands;NLD;P-08704;14;41;0;1H;0;0
G-1646;1998;M-1998-27;T-46;Netherlands;NLD;P-03525;8;71;0;2H;0;0
G-1647;1998;M-1998-27;T-46;Netherlands;NLD;P-09588;17;80;0;2H;0;0
G-1648;1998;M-1998-27;T-46;Netherlands;NLD;P-02207;7;83;0;2H;0;0
G-1649;1998;M-1998-28;T-29;Germany;DEU;P-02379;20;78;0;2H;0;0
G-1650;1998;M-1998-28;T-83;Yugoslavia;YUG;P-02321;9;13;0;1H;0;0
G-1651;1998;M-1998-28;T-83;Yugoslavia;YUG;P-07957;10;52;0;2H;0;0
G-1652;1998;M-1998-28;T-29;Germany;DEU;P-00070;11;72;0;2H;1;0
G-1653;1998;M-1998-29;T-03;Argentina;ARG;P-07622;10;31;0;1H;0;0
G-1654;1998;M-1998-29;T-03;Argentina;ARG;P-07622;10;55;0;2H;0;0
G-1655;1998;M-1998-29;T-03;Argentina;ARG;P-05392;9;73;0;2H;0;0
G-1656;1998;M-1998-29;T-03;Argentina;ARG;P-05392;9;78;0;2H;0;0
G-1657;1998;M-1998-29;T-03;Argentina;ARG;P-05392;9;83;0;2H;0;1
G-1658;1998;M-1998-30;T-79;United States;USA;P-07284;20;87;0;2H;0;0
G-1659;1998;M-1998-30;T-36;Iran;IRN;P-02808;9;40;0;1H;0;0
G-1660;1998;M-1998-30;T-36;Iran;IRN;P-00452;2;84;0;2H;0;0
G-1661;1998;M-1998-31;T-15;Colombia;COL;P-00611;21;82;0;2H;0;0
G-1662;1998;M-1998-32;T-58;Romania;ROU;P-03097;9;46;0;2H;0;0
G-1663;1998;M-1998-32;T-58;Romania;ROU;P-07321;2;90;0;2H;0;0
G-1664;1998;M-1998-32;T-27;England;ENG;P-07705;20;81;0;2H;0;0
G-1665;1998;M-1998-33;T-13;Chile;CHL;P-05313;10;20;0;1H;0;0
G-1666;1998;M-1998-33;T-11;Cameroon;CMR;P-08783;10;56;0;2H;0;0
G-1667;1998;M-1998-34;T-39;Italy;ITA;P-04765;21;48;0;2H;0;0
G-1668;1998;M-1998-34;T-39;Italy;ITA;P-09078;18;90;0;2H;0;0
G-1669;1998;M-1998-34;T-05;Austria;AUT;P-05545;10;90;2;2H, AM;0;1
G-1670;1998;M-1998-35;T-09;Brazil;BRA;P-05954;20;78;0;2H;0;0
G-1671;1998;M-1998-35;T-51;Norway;NOR;P-07402;9;83;0;2H;0;0
G-1672;1998;M-1998-35;T-51;Norway;NOR;P-09932;10;89;0;2H;0;1
G-1673;1998;M-1998-36;T-45;Morocco;MAR;P-06079;14;23;0;1H;0;0
G-1674;1998;M-1998-36;T-45;Morocco;MAR;P-06079;14;85;0;2H;0;0
G-1675;1998;M-1998-36;T-45;Morocco;MAR;P-02819;9;46;0;2H;0;0
G-1676;1998;M-1998-37;T-28;France;FRA;P-01626;6;12;0;1H;0;1
G-1677;1998;M-1998-37;T-28;France;FRA;P-03946;17;56;0;2H;0;0
G-1678;1998;M-1998-37;T-21;Denmark;DNK;P-00374;10;42;0;1H;0;1
G-1679;1998;M-1998-38;T-67;South Africa;ZAF;P-05596;9;18;0;1H;0;0
G-1680;1998;M-1998-38;T-67;South Africa;ZAF;P-05596;9;90;3;2H, AM;0;1
G-1681;1998;M-1998-38;T-60;Saudi Arabia;SAU;P-06162;9;45;2;1H, AM;0;1
G-1682;1998;M-1998-38;T-60;Saudi Arabia;SAU;P-04962;15;74;0;2H;0;1
G-1683;1998;M-1998-39;T-48;Nigeria;NGA;P-03248;18;11;0;1H;0;0
G-1684;1998;M-1998-39;T-53;Paraguay;PRY;P-06151;5;1;0;1H;0;0
G-1685;1998;M-1998-39;T-53;Paraguay;PRY;P-09815;15;58;0;2H;0;0
G-1686;1998;M-1998-39;T-53;Paraguay;PRY;P-08075;9;86;0;2H;0;0
G-1687;1998;M-1998-40;T-70;Spain;ESP;P-01968;6;6;0;1H;0;1
G-1688;1998;M-1998-40;T-70;Spain;ESP;P-00381;21;18;0;1H;0;0
G-1689;1998;M-1998-40;T-70;Spain;ESP;P-01593;7;55;0;2H;0;0
G-1690;1998;M-1998-40;T-70;Spain;ESP;P-01593;7;81;0;2H;0;0
G-1691;1998;M-1998-40;T-70;Spain;ESP;P-04927;19;90;4;2H, AM;0;0
G-1692;1998;M-1998-40;T-10;Bulgaria;BGR;P-01575;7;58;0;2H;0;0
G-1693;1998;M-1998-40;T-70;Spain;ESP;P-00946;19;88;0;2H;1;0
G-1694;1998;M-1998-41;T-06;Belgium;BEL;P-09761;10;7;0;1H;0;0
G-1695;1998;M-1998-41;T-68;South Korea;KOR;P-00084;6;72;0;2H;0;0
G-1696;1998;M-1998-42;T-46;Netherlands;NLD;P-03185;11;4;0;1H;0;0
G-1697;1998;M-1998-42;T-46;Netherlands;NLD;P-02207;7;18;0;1H;0;0
G-1698;1998;M-1998-42;T-44;Mexico;MEX;P-09435;9;75;0;2H;0;0
G-1699;1998;M-1998-42;T-44;Mexico;MEX;P-07147;15;90;4;2H, AM;0;0
G-1700;1998;M-1998-43;T-29;Germany;DEU;P-02379;20;50;0;2H;0;0
G-1701;1998;M-1998-43;T-29;Germany;DEU;P-00876;18;57;0;2H;0;0
G-1702;1998;M-1998-44;T-83;Yugoslavia;YUG;P-03783;13;4;0;1H;0;0
G-1703;1998;M-1998-45;T-03;Argentina;ARG;P-03136;4;36;0;1H;0;0
G-1704;1998;M-1998-46;T-42;Japan;JPN;P-01664;9;74;0;2H;0;0
G-1705;1998;M-1998-46;T-41;Jamaica;JAM;P-09880;11;39;0;1H;0;0
G-1706;1998;M-1998-46;T-41;Jamaica;JAM;P-09880;11;54;0;2H;0;0
G-1707;1998;M-1998-47;T-27;England;ENG;P-05508;14;20;0;1H;0;0
G-1708;1998;M-1998-47;T-27;England;ENG;P-00614;7;29;0;1H;0;0
G-1709;1998;M-1998-48;T-58;Romania;ROU;P-03097;9;71;0;2H;0;0
G-1710;1998;M-1998-48;T-75;Tunisia;TUN;P-01901;15;12;0;1H;0;1
G-1711;1998;M-1998-49;T-39;Italy;ITA;P-04765;21;18;0;1H;0;0
G-1712;1998;M-1998-50;T-09;Brazil;BRA;P-05926;5;11;0;1H;0;0
G-1713;1998;M-1998-50;T-09;Brazil;BRA;P-05926;5;26;0;1H;0;0
G-1714;1998;M-1998-50;T-09;Brazil;BRA;P-04601;9;45;3;1H, AM;0;1
G-1715;1998;M-1998-50;T-09;Brazil;BRA;P-04601;9;72;0;2H;0;0
G-1716;1998;M-1998-50;T-13;Chile;CHL;P-01929;11;70;0;2H;0;0
G-1717;1998;M-1998-51;T-28;France;FRA;P-02125;5;114;0;ET, 2H;0;0
G-1718;1998;M-1998-52;T-48;Nigeria;NGA;P-07547;13;77;0;2H;0;0
G-1719;1998;M-1998-52;T-21;Denmark;DNK;P-06990;18;3;0;1H;0;0
G-1720;1998;M-1998-52;T-21;Denmark;DNK;P-05195;11;12;0;1H;0;0
G-1721;1998;M-1998-52;T-21;Denmark;DNK;P-00508;19;58;0;2H;0;0
G-1722;1998;M-1998-52;T-21;Denmark;DNK;P-03299;6;76;0;2H;0;0
G-1723;1998;M-1998-53;T-29;Germany;DEU;P-00876;18;74;0;2H;0;0
G-1724;1998;M-1998-53;T-29;Germany;DEU;P-02379;20;86;0;2H;0;0
G-1725;1998;M-1998-53;T-44;Mexico;MEX;P-07147;15;47;0;2H;0;0
G-1726;1998;M-1998-54;T-46;Netherlands;NLD;P-03525;8;38;0;1H;0;0
G-1727;1998;M-1998-54;T-46;Netherlands;NLD;P-04071;16;90;2;2H, AM;0;0
G-1728;1998;M-1998-54;T-83;Yugoslavia;YUG;P-03783;13;48;0;2H;0;0
G-1729;1998;M-1998-55;T-17;Croatia;HRV;P-04705;9;45;2;1H, AM;0;1
G-1730;1998;M-1998-56;T-03;Argentina;ARG;P-05392;9;5;0;1H;0;1
G-1731;1998;M-1998-56;T-03;Argentina;ARG;P-00389;22;45;1;1H, AM;0;0
G-1732;1998;M-1998-56;T-27;England;ENG;P-03894;9;9;0;1H;0;1
G-1733;1998;M-1998-56;T-27;England;ENG;P-07705;20;16;0;1H;0;0
G-1734;1998;M-1998-58;T-09;Brazil;BRA;P-05954;20;10;0;1H;0;0
G-1735;1998;M-1998-58;T-09;Brazil;BRA;P-00008;10;25;0;1H;0;0
G-1736;1998;M-1998-58;T-09;Brazil;BRA;P-00008;10;59;0;2H;0;0
G-1737;1998;M-1998-58;T-21;Denmark;DNK;P-05052;21;2;0;1H;0;0
G-1738;1998;M-1998-58;T-21;Denmark;DNK;P-05195;11;50;0;2H;0;0
G-1739;1998;M-1998-59;T-46;Netherlands;NLD;P-05316;9;12;0;1H;0;0
G-1740;1998;M-1998-59;T-46;Netherlands;NLD;P-03525;8;90;0;2H;0;0
G-1741;1998;M-1998-59;T-03;Argentina;ARG;P-05333;7;17;0;1H;0;0
G-1742;1998;M-1998-60;T-17;Croatia;HRV;P-08556;17;45;3;1H, AM;0;0
G-1743;1998;M-1998-60;T-17;Croatia;HRV;P-09155;19;80;0;2H;0;0
G-1744;1998;M-1998-60;T-17;Croatia;HRV;P-04705;9;85;0;2H;0;0
G-1745;1998;M-1998-61;T-09;Brazil;BRA;P-04601;9;46;0;2H;0;0
G-1746;1998;M-1998-61;T-46;Netherlands;NLD;P-05316;9;87;0;2H;0;0
G-1747;1998;M-1998-62;T-28;France;FRA;P-01770;15;47;0;2H;0;0
G-1748;1998;M-1998-62;T-28;France;FRA;P-01770;15;70;0;2H;0;0
G-1749;1998;M-1998-62;T-17;Croatia;HRV;P-04705;9;46;0;2H;0;0
G-1750;1998;M-1998-63;T-46;Netherlands;NLD;P-09656;12;22;0;1H;0;0
G-1751;1998;M-1998-63;T-17;Croatia;HRV;P-07639;8;14;0;1H;0;0
G-1752;1998;M-1998-63;T-17;Croatia;HRV;P-04705;9;36;0;1H;0;0
G-1753;1998;M-1998-64;T-28;France;FRA;P-03582;10;27;0;1H;0;0
G-1754;1998;M-1998-64;T-28;France;FRA;P-03582;10;45;1;1H, AM;0;0
G-1755;1998;M-1998-64;T-28;France;FRA;P-03946;17;90;3;2H, AM;0;0
G-1756;2002;M-2002-01;T-62;Senegal;SEN;P-04667;19;30;0;1H;0;0
G-1757;2002;M-2002-02;T-57;Republic of Ireland;IRL;P-09369;8;52;0;2H;0;0
G-1758;2002;M-2002-02;T-11;Cameroon;CMR;P-08783;10;39;0;1H;0;0
G-1759;2002;M-2002-03;T-80;Uruguay;URY;P-07901;6;47;0;2H;0;0
G-1760;2002;M-2002-03;T-21;Denmark;DNK;P-09841;9;45;0;1H;0;0
G-1761;2002;M-2002-03;T-21;Denmark;DNK;P-09841;9;83;0;2H;0;0
G-1762;2002;M-2002-04;T-29;Germany;DEU;P-05239;11;20;0;1H;0;0
G-1763;2002;M-2002-04;T-29;Germany;DEU;P-05239;11;25;0;1H;0;0
G-1764;2002;M-2002-04;T-29;Germany;DEU;P-05239;11;70;0;2H;0;0
G-1765;2002;M-2002-04;T-29;Germany;DEU;P-05827;13;40;0;1H;0;0
G-1766;2002;M-2002-04;T-29;Germany;DEU;P-04884;9;45;1;1H, AM;0;0
G-1767;2002;M-2002-04;T-29;Germany;DEU;P-04627;2;73;0;2H;0;0
G-1768;2002;M-2002-04;T-29;Germany;DEU;P-02379;20;84;0;2H;0;0
G-1769;2002;M-2002-04;T-29;Germany;DEU;P-00685;19;90;1;2H, AM;0;0
G-1770;2002;M-2002-05;T-03;Argentina;ARG;P-05392;9;63;0;2H;0;0
G-1771;2002;M-2002-06;T-53;Paraguay;PRY;P-08379;9;39;0;1H;0;0
G-1772;2002;M-2002-06;T-53;Paraguay;PRY;P-06905;2;55;0;2H;0;0
G-1773;2002;M-2002-06;T-67;South Africa;ZAF;P-00956;12;63;0;2H;0;0
G-1774;2002;M-2002-06;T-67;South Africa;ZAF;P-07915;7;90;1;2H, AM;0;1
G-1775;2002;M-2002-07;T-27;England;ENG;P-06823;6;24;0;1H;0;0
G-1776;2002;M-2002-07;T-71;Sweden;SWE;P-06807;7;59;0;2H;0;0
G-1777;2002;M-2002-08;T-70;Spain;ESP;P-03846;7;44;0;1H;0;0
G-1778;2002;M-2002-08;T-70;Spain;ESP;P-07091;17;74;0;2H;0;0
G-1779;2002;M-2002-08;T-70;Spain;ESP;P-01968;6;87;0;2H;0;1
G-1780;2002;M-2002-08;T-66;Slovenia;SVN;P-04235;21;82;0;2H;0;0
G-1781;2002;M-2002-09;T-44;Mexico;MEX;P-00729;10;60;0;2H;0;1
G-1782;2002;M-2002-10;T-09;Brazil;BRA;P-04601;9;50;0;2H;0;0
G-1783;2002;M-2002-10;T-09;Brazil;BRA;P-00008;10;87;0;2H;0;1
G-1784;2002;M-2002-10;T-76;Turkey;TUR;P-01357;11;45;2;1H, AM;0;0
G-1785;2002;M-2002-11;T-39;Italy;ITA;P-04765;21;7;0;1H;0;0
G-1786;2002;M-2002-11;T-39;Italy;ITA;P-04765;21;27;0;1H;0;0
G-1787;2002;M-2002-12;T-16;Costa Rica;CRI;P-06595;11;61;0;2H;0;0
G-1788;2002;M-2002-12;T-16;Costa Rica;CRI;P-07323;4;65;0;2H;0;0
G-1789;2002;M-2002-13;T-42;Japan;JPN;P-04499;11;59;0;2H;0;0
G-1790;2002;M-2002-13;T-42;Japan;JPN;P-03800;5;67;0;2H;0;0
G-1791;2002;M-2002-13;T-06;Belgium;BEL;P-09603;7;57;0;2H;0;0
G-1792;2002;M-2002-13;T-06;Belgium;BEL;P-04459;12;75;0;2H;0;0
G-1793;2002;M-2002-14;T-68;South Korea;KOR;P-03321;18;26;0;1H;0;0
G-1794;2002;M-2002-14;T-68;South Korea;KOR;P-00084;6;53;0;2H;0;0
G-1795;2002;M-2002-15;T-59;Russia;RUS;P-04915;9;59;0;2H;0;0
G-1796;2002;M-2002-15;T-59;Russia;RUS;P-02414;8;64;0;2H;0;1
G-1797;2002;M-2002-16;T-79;United States;USA;P-09538;5;4;0;1H;0;0
G-1798;2002;M-2002-16;T-79;United States;USA;P-07284;20;36;0;1H;0;0
G-1799;2002;M-2002-16;T-56;Portugal;PRT;P-09821;22;39;0;1H;0;0
G-1800;2002;M-2002-16;T-79;United States;USA;P-04027;2;29;0;1H;1;0
G-1801;2002;M-2002-16;T-56;Portugal;PRT;P-07349;12;71;0;2H;1;0
G-1802;2002;M-2002-17;T-29;Germany;DEU;P-05239;11;19;0;1H;0;0
G-1803;2002;M-2002-17;T-57;Republic of Ireland;IRL;P-08628;10;90;2;2H, AM;0;0
G-1804;2002;M-2002-18;T-21;Denmark;DNK;P-09841;9;16;0;1H;0;1
G-1805;2002;M-2002-18;T-62;Senegal;SEN;P-04383;15;52;0;2H;0;0
G-1806;2002;M-2002-19;T-11;Cameroon;CMR;P-03935;9;66;0;2H;0;0
G-1807;2002;M-2002-21;T-71;Sweden;SWE;P-09697;11;35;0;1H;0;0
G-1808;2002;M-2002-21;T-71;Sweden;SWE;P-09697;11;63;0;2H;0;1
G-1809;2002;M-2002-21;T-48;Nigeria;NGA;P-04240;17;27;0;1H;0;0
G-1810;2002;M-2002-22;T-70;Spain;ESP;P-01593;9;53;0;2H;0;0
G-1811;2002;M-2002-22;T-70;Spain;ESP;P-01593;9;69;0;2H;0;0
G-1812;2002;M-2002-22;T-70;Spain;ESP;P-01968;6;83;0;2H;0;1
